51356,20610,61800,70722,56446,28830,42588,48595,18639,13496,21420,453,66509,11388,70818,489,61945,25468,79468,9709,30716,17332,43894,76123,76145,8909,42495,62244,58871,554,23316,43652,38905,47428,57463,19998,33927,37027,35739,67490,63011,50815,53941,11124,37150,79501,69337,23013,14748,59874,47342,8887,52649,16534,43044,12253,42010,60728,47664,43213,65494,73594,41439,40754,45972,67731,35047,77294,45019,61694,28909,72198,18902,17336,74950,24405,32331,72695,43620,23199,66732,39698,17651,7786,22199,49582,17230,1343,70624,19404,3871,73268,78589,63119,76105,33793,67591,39930,67537,36174,60352,43710,20875,31144,52067,12842,39705,11296,59891,22083,30500,4398,55826,7458,25891,53238,27188,10505,1478,10460,11064,1399,43416,6559,34831,22008,26993,56021,27674,66057,46610,37451,24239,7708,30193,6005,27965,75915,76301,79313,68991,37874,25194,53731,30420,8979,22624,19555,919,16520,67552,11132,13052,27157,14854,69929,75506,31646,23591,46777,28957,54800,72940,45615,40187,70661,40031,44063,77299,65522,64041,39230,47829,10659,5840,60244,11868,60556,11916,59930,59952,72153,37921,59762,52032,31066,71061,37985,56257,65379,73526,13953,15662,52063,20995,63074,68232,48633,59446,51006,-6.7858e+05
38759,60156,24956,75499,8747,15104,56933,8865,74598,60136,20007,61719,2787,6128,63568,29977,9622,47767,7490,43496,56925,64882,36844,77201,72959,31687,71086,58216,12530,61332,36934,20410,54362,5481,35955,76436,61166,10356,64889,61625,9946,64194,30853,50605,59408,29038,71554,14642,2140,46709,30211,63186,46066,19340,16768,32600,27291,47156,25999,62903,47207,57267,7568,38952,36796,67490,77449,38752,43293,21873,112,1181,16434,54183,22210,65511,17588,71161,71912,76647,12146,52695,13011,66498,55425,70356,35014,21125,74261,70892,75111,12757,2587,53719,3697,59876,44121,72920,33097,5298,71140,15264,185,8164,65310,66801,77733,53500,31834,57156,72373,29146,62273,62844,69295,30046,36744,50114,35797,41267,51820,2940,47547,43442,19037,18317,60386,31650,29206,65263,35450,45491,46808,1975,18427,13569,40251,7593,1717,21032,54655,5714,72346,79005,57897,29538,41733,69793,544,71825,60841,60967,43855,16676,31588,49737,9011,2010,67020,19729,52909,13113,47993,711,29574,26094,44386,26455,76893,48584,6673,37421,881,27465,33841,10507,28492,73180,6521,36019,22528,9308,26539,13333,75494,12702,10565,6772,23829,40485,71606,61004,37461,15193,55657,62307,53888,59814,40933,37624,-7.4749e+05
12148,18294,14319,43933,31195,96,69719,32597,61062,29469,74214,61184,60628,59243,74065,34955,50037,23824,52050,25170,38475,11093,51637,61223,76114,39365,21094,52079,34772,1747,27759,24466,56330,16420,52770,11413,41955,43951,11587,40772,12592,53572,68556,19747,53872,44698,39776,76898,74800,12846,76126,8183,5907,59474,42436,18676,67953,48926,59868,48113,184,39092,72728,68471,66698,30220,57906,4998,31465,42001,30745,62442,20775,58882,76249,78564,69320,79185,7960,57844,68471,23118,31972,25202,11122,24570,45356,11353,45011,23804,49179,16289,65982,8770,1675,28248,65052,58428,60589,71031,56835,59560,22981,27976,6701,44755,61041,52699,41130,3978,15442,7887,29215,73986,54014,40196,42300,59968,67002,42546,32600,4411,21051,25770,70994,41452,56520,66847,27333,11297,35719,73228,45991,24935,78709,41136,7168,73207,45824,3493,9758,73305,71845,71895,62157,77234,77942,42507,23398,36761,51916,16558,61472,59457,20771,849,69328,76763,27818,7872,50222,67741,78505,37478,17756,57851,34096,14922,1121,58462,13040,61910,24036,41734,14235,57677,13615,17581,59583,3289,309,47322,22438,63885,19986,67755,76308,38232,33860,40249,71276,63444,44551,41620,68083,70185,21562,23856,36409,71206,-3.984e+05
62555,5135,27117,58271,47273,25314,26296,70727,66116,75346,5487,33686,76569,36523,14308,24344,27732,10002,17215,30564,58335,70552,41082,45963,27681,20648,18783,53170,66580,31449,25454,1244,36871,57890,60257,41006,60359,77561,77987,56558,33200,37729,53986,67198,69919,74183,16743,60501,38758,42308,59392,61436,19326,12481,67465,42826,14899,67454,38118,75762,75563,6246,16611,49153,65236,21768,52545,14277,33637,42490,25612,38824,75411,802,65195,77518,55122,25893,7276,69185,47886,11445,1632,47903,29982,50096,73247,2638,24239,15255,79352,12008,52746,57918,7045,35717,25232,71977,44323,72623,19719,17029,65702,14284,919,13762,78382,51505,46701,8581,71228,48798,72774,45141,19146,31921,32097,15271,63680,10550,56281,5119,39660,19551,76222,20485,35405,19538,73232,48374,78296,33330,16518,76337,583,62325,22173,39195,79630,59061,75072,40944,34783,11884,8039,28992,54738,58533,17413,13076,74344,40282,62361,39858,47902,17782,67976,37831,77614,32786,57979,38080,73021,23524,30911,37056,63495,9213,40750,59502,2094,29010,27800,26460,20803,2002,61874,13496,15433,76456,2440,51628,68029,61102,24836,17048,18485,61703,42702,56490,22615,38270,20329,74112,6973,72778,72204,57701,24683,14347,-1.2136e+06
8049,61387,16812,46141,36751,55970,52010,43851,45878,1374,23953,4546,27430,53460,41404,23269,26770,31069,19510,63324,75005,73885,65155,73275,23220,2958,67173,75103,28793,20204,36794,47000,29142,46012,64380,77755,13584,35372,66701,63294,54987,75559,48648,66934,60661,20791,57728,76029,63583,37014,70968,52965,28096,65854,17228,24929,16700,36560,41248,50498,63399,42406,30566,9394,25917,10025,41182,27062,10970,69871,31468,31218,51326,28474,27968,46130,13718,78994,2740,41860,15822,24651,33862,37502,66871,50719,25288,23146,61612,57930,38143,76616,35863,70609,41428,2715,68750,64394,38100,62613,36112,8010,71610,19928,29250,75104,16227,14944,40660,68720,20655,17873,44253,36340,2278,76835,60154,35501,74950,51531,17977,5710,79314,1787,31333,1292,65728,76898,13698,63246,63309,7103,4569,72424,55476,28703,30279,26653,13423,28296,553,20366,5651,7075,73594,74432,32119,32387,24153,21500,55887,18701,27926,5482,53426,4210,23611,70784,32198,65856,53809,56723,40030,20748,64342,59198,33457,46872,15608,49541,25794,57232,55056,55582,33338,32370,60288,63935,57,38649,55317,4840,16907,6947,49044,40,4319,11985,61731,42915,25022,6850,79598,37403,77263,74431,21257,72117,57063,64026,-5.8215e+05
23526,53697,40813,2069,4028,50021,77987,29521,63407,66325,47327,46860,51060,55940,50161,19402,45970,65416,27176,67135,41381,1021,7775,39635,70937,77951,39644,42807,6100,16338,18872,77005,22422,16019,2333,51866,53819,47278,27209,26454,52617,47319,35155,36246,49375,66599,55978,53702,36547,30364,47912,61848,10140,7519,57339,56691,42435,70624,38408,70307,31947,53285,52823,48550,36935,55309,70165,70439,23375,75010,14501,65848,66326,19197,1729,18679,722,49110,25934,4222,63803,27796,262,52657,55660,24096,22482,71510,40578,76545,78613,59895,45898,40,70294,58242,17390,35835,21328,37756,74498,71711,79665,51279,33022,43373,2534,65768,58710,33943,33093,46454,68515,63483,21109,9254,2156,23360,16105,32585,79648,77183,10766,13651,61067,78119,65283,72539,15470,59887,16918,61398,18363,58272,30339,23469,62767,68668,40422,61033,13002,32366,51598,28209,54973,7679,8382,57761,47632,41657,18265,52971,56661,31213,6116,41157,18669,69401,41953,13120,3432,23768,3788,41559,62771,44900,17544,29148,68242,19846,16376,12587,26944,68726,18609,68653,16067,48913,1731,6657,21777,65063,10816,78621,56175,76924,47503,24285,19042,72529,41291,49454,35732,69432,56074,32321,68293,3526,72650,72983,-8.379e+05
18990,57218,72510,35723,18296,43445,6078,16668,26324,50128,16264,13933,27441,45709,73055,74935,69116,78495,15829,54419,72246,30173,37098,13281,16803,58115,12190,31876,44555,52983,2221,67988,6097,67479,62386,49174,49493,8878,49300,73095,54399,18140,76903,31581,21986,14011,36860,14885,39537,7459,55171,74559,59153,78384,69014,46965,6743,39486,33922,9815,69876,48618,60670,13135,53917,44411,4814,3418,586,3898,16751,69954,31101,74209,27282,23368,13527,52167,13286,76802,62991,11164,3589,20880,55592,46637,49512,13049,49007,72118,45766,16517,63834,8156,32175,49711,9229,18801,10823,63692,49254,65787,676,78061,33282,66421,12652,49100,58288,45003,263,26441,76601,22703,59885,44898,29972,34882,69015,55338,8111,6653,26454,76077,8005,71903,65294,25499,77297,786,75886,29769,79122,52458,57112,12165,11674,2102,32750,62729,50514,76734,67066,68053,9159,9755,33191,56305,45096,61790,56273,51345,26450,20708,31415,71427,38177,68913,40829,16455,23982,18152,55527,40086,52434,32926,52081,6027,68231,11587,42192,39887,10147,73084,13686,65719,70925,61880,32176,4258,7894,76688,45023,53851,23012,78091,72452,78792,50049,75926,74074,77724,4424,33756,6043,23132,33531,27400,35570,63276,-7.8716e+05
42470,51365,50314,51705,66736,35123,46962,35276,17877,43100,50871,58289,17318,50296,53118,68816,15886,68960,40547,33354,17456,13425,47186,26080,10471,11838,18462,53637,21915,73180,52677,636,35570,33899,45389,37573,548,15989,24301,46137,751,54708,65833,76928,26911,70388,13648,23188,34058,20732,31290,14151,35655,52258,37702,19136,19262,49829,14082,65084,53952,33565,13846,31923,47619,678,37719,28433,74617,78308,47498,79869,13473,61039,30752,53902,16512,48108,79847,53777,7647,17300,15130,22763,68269,8615,17636,79119,54927,56047,18600,53257,50621,29631,44906,10064,6870,5370,6217,70052,20664,70623,58628,73654,37071,25396,57577,74578,15531,58618,43667,59720,64408,79369,34466,37379,14935,54396,20465,55622,65449,36422,1211,27071,17909,76737,40085,61380,36884,15473,4685,39081,64512,49298,10216,72422,31422,17183,75056,2264,16478,52569,72299,56261,60708,39089,43816,23790,17440,30992,19043,67974,49285,60415,18525,46370,15285,30314,45808,7804,38990,72203,5923,5165,28595,4835,74466,26449,45944,38849,2713,15729,42643,69634,34774,26684,35206,44312,47289,50471,30518,60697,54956,22902,14968,63425,66307,31693,57441,47895,42734,40088,55715,71010,75428,61497,6855,19073,61957,65002,-2.6911e+05
7320,33524,8123,41697,1252,22995,33111,76496,24991,52041,63870,42744,62897,70222,31136,31779,53797,6706,76061,51432,69858,43218,14974,23715,41642,11832,52637,35243,10565,553,12705,50723,13257,43581,6090,46223,59219,13038,7138,23033,10289,25652,840,655,66858,22371,63550,4657,71342,26867,17862,1634,1409,22730,36841,5125,50765,44974,22445,78209,19390,8864,41391,42589,10751,33283,24882,51260,48741,50587,47558,15653,59210,30351,7464,45900,72130,63824,33239,5238,13716,44466,16107,55285,23568,63873,13762,10505,6713,65078,9362,17566,63177,73176,47853,17237,12371,22736,67728,53781,50489,7050,6770,4305,37281,18620,62183,52914,36392,76871,27601,62529,33437,78879,76015,12715,29759,20240,4775,24141,54868,76496,64829,39830,8199,67563,13098,60433,58791,30784,1916,23430,3440,17090,6205,21825,74259,38778,39326,64271,54532,61545,49610,13048,59753,73801,18509,6447,31247,3555,43227,69912,36712,70323,75694,50244,73119,30073,71473,61611,27515,49606,42589,38787,27122,40031,16013,47530,25357,30783,12606,14650,72340,61632,18003,52166,35098,23490,3771,24390,50668,39352,29012,21555,42280,14784,73970,53097,17510,58116,54367,38065,19014,29720,76998,75511,74837,5656,45446,48763,-6.7887e+05
32426,31261,31269,29786,69097,40133,24731,9923,46762,58131,40137,20246,57848,52989,59201,38354,72147,27017,31569,17127,6616,8133,48907,44664,72438,56386,45036,10630,55973,59714,64214,28744,31900,42238,20130,72906,79339,2951,41723,21350,61113,59914,11330,31876,30871,67959,71080,3526,69943,30009,10501,66692,54537,69379,75403,270,8887,57733,70214,18500,13476,65330,79628,70017,1560,35130,15576,66231,71348,5811,13798,69598,69824,54877,77541,15977,56732,48836,60347,78331,48225,4095,48028,77879,52078,70011,1314,37384,57129,69314,10431,35945,4765,79920,6005,24671,64175,34540,26964,5631,55643,56016,50668,72247,43853,56160,51597,19937,41490,4731,51648,9531,48235,42895,6759,42016,26468,69772,77495,66567,31614,40691,58209,29617,1714,30478,46722,47724,6944,35101,16679,48975,43392,56620,45458,27351,19913,71901,56216,73084,44029,9164,34000,15832,65418,10787,483,49533,27050,78948,30181,75747,17530,69501,28754,11544,25269,49244,29993,78778,6045,18581,50505,65544,4216,41255,63516,40148,30941,3812,48311,54175,22619,59783,75793,31244,54710,47249,254,59219,27282,47437,54955,40499,22275,11923,32877,61751,39143,34183,8997,79940,23976,10596,31101,22352,65886,35875,8444,72026,-7.7952e+05
8388,65292,4370,74971,6246,60924,21107,37662,66394,7560,52065,73365,22308,70034,65411,45200,15933,18891,46758,49382,37233,3142,4156,5399,32203,30480,23347,35137,38873,63974,32687,9125,73647,14809,10677,30098,10255,21818,66024,71215,67354,79852,38625,39022,6428,64538,11402,22365,50653,11701,13799,37856,70467,2412,50268,15126,48588,43742,69909,73019,68890,19945,56609,52724,10009,62749,12084,3570,33666,16946,74641,24600,28442,55910,15204,76656,10555,30180,55466,23588,26008,33389,18538,22605,23891,51814,41307,29613,23871,71058,59346,75230,31153,13640,31320,2477,77158,36410,53920,9958,32293,13618,64407,15200,42616,41583,27046,3736,11927,9566,74575,34480,41845,71552,1315,25580,1481,42897,5241,61637,71313,16825,64082,52899,41355,7169,72730,11419,17227,71384,23543,67933,21176,15000,71621,3993,58553,57864,29095,76426,62636,21120,472,75004,47990,11551,43291,37470,59670,41842,50631,64686,34565,17000,23259,59890,8699,53062,77441,35312,26897,48000,67735,52774,69029,41405,31271,62504,61185,2657,46337,71766,42209,56336,30202,35366,8932,13097,46111,45035,50476,29824,27567,45767,35909,20686,44993,49105,70873,696,48528,57367,20484,34350,46156,29691,74597,5652,32434,2200,-6.9639e+05
8983,25395,40103,66363,53524,60993,60702,68552,23237,70206,63677,60656,46595,37402,48028,39170,23863,25425,48523,54016,1755,74659,46059,5519,17261,6113,49785,43812,14618,72624,26192,43266,40907,6536,45158,18302,28847,18411,61115,29289,59756,21579,46450,49451,69247,15131,75174,13638,23383,25342,75088,8692,11186,60876,64511,39297,71181,62756,39167,54110,26132,40735,6446,63011,17863,66400,72114,63267,32015,28791,4498,32899,14307,47232,13170,26893,34017,13972,61652,75993,21383,56927,45324,68320,75575,4406,194,52605,18656,18437,11066,46556,33619,13810,28399,16117,15744,78349,8355,34030,15479,66644,66398,79410,40616,22892,52373,2972,62556,10465,47017,11628,48664,18845,49169,62508,54819,72991,18364,78950,30582,79877,32013,37255,20695,58619,23171,3753,45646,74423,29283,51088,40730,71505,48876,16370,24538,69570,27979,74944,21670,64901,77607,20991,45430,26666,70392,76228,29520,67495,79008,6137,51150,35639,7676,22453,35143,23539,28263,10451,9797,10746,49895,15533,5909,40503,40148,65872,54435,50495,43229,48181,63584,47886,28746,48092,44306,29715,28044,56998,52252,11845,66332,15343,3151,49296,52939,14237,79966,42477,22375,37583,6972,31201,65373,21858,50963,72324,26879,18521,-6.196e+05
62755,65164,34538,67927,40017,46085,79618,3472,32205,1149,18670,70963,33681,11307,6800,21585,39722,78756,57172,48082,64663,77728,67388,13343,6300,32868,57273,31611,8098,77966,59682,33314,73132,37128,43279,33882,15286,28684,75812,12002,75562,74550,23440,5601,34830,78285,21,54169,23335,22499,2759,7125,64869,71695,32124,49318,39255,35709,48503,58006,26013,64331,3465,10083,35931,47169,5653,4093,44315,34135,16138,65308,79714,76965,40563,11974,52916,4794,72981,13874,63144,70342,44060,72107,62464,75085,44481,69886,25396,50119,14973,11819,53126,8246,19584,5395,62244,74153,46990,62614,24566,58245,45378,26120,62488,2214,3653,57462,13235,64218,20849,7961,14049,38281,17082,5035,53788,37274,2647,48974,35679,77593,65549,71419,2713,54606,28336,69040,25886,48190,68006,39830,46569,4649,64490,41895,37830,32558,74918,70873,19958,60695,42458,3261,65976,36400,30274,26819,33858,71349,62155,24001,66491,1794,51596,69503,43031,8278,14716,19601,11420,4296,6058,76710,54769,33787,73068,71778,10025,24756,76497,20790,24364,54339,79293,79110,77607,72159,12985,51654,73334,23347,52874,47391,75009,75550,12657,1561,62925,17182,9227,1521,45394,78603,6124,37884,78922,36086,20728,75556,-7.918e+05
