-41.914,45.725,-35.493,1
-17.82,15.889,-10.493,1
18.663,32.643,-39.094,1
-26.142,18.336,26.481,1
41.045,-38.73,15.422,0
-34.752,-11.498,47.671,1
-10.954,-2.184,7.4478,1
-1.2472,7.6276,-0.4135,1
-39.868,-37.503,11.365,0
0.45945,-13.811,-37.213,0
1.0846,37.454,-13.365,1
3.0025,28.525,17.528,1
-34.546,-43.471,-34.794,0
-26.586,48.814,30.869,1
11.911,-21.288,42.459,0
-19.101,-30.748,-21.307,0
-28.651,-17.495,-1.3821,0
-21.736,-17.468,-25.338,0
4.3827,-38.47,-13.413,0
21.905,7.2757,18.49,1
-46.071,42.795,39.064,1
14.799,46.923,27.689,1
29.927,-0.19492,-6.5924,0
39.105,1.3814,16.2,0
-8.1777,15.113,7.0579,1
11.574,-4.6377,-14.905,0
35.265,-27.284,-18.021,0
13.704,29.132,37.513,1
-4.0028,-48.047,43.548,0
-30.664,-18.297,47.115,1
-19.562,-34.24,3.1745,0
4.7098,24.891,37.819,1
-29.158,-24.821,-25.111,0
-14.899,19.547,3.0832,1
20.692,-27.75,43.329,0
44.174,6.2644,-6.2063,0
31.585,-46.991,-48.152,0
4.8664,42.397,35.686,1
42.863,40.558,-1.9161,1
32.784,3.7986,7.4147,0
13.876,-42.603,-12.324,0
25.744,-44.571,-2.6901,0
29.128,-1.5192,-40.267,0
33.87,-38.64,-24.678,0
-26.742,-8.4678,27.098,1
-2.6352,-36.012,-27.211,0
34.672,44.345,-12.423,1
-37.55,-31.957,-47.6,0
28.767,32.796,-24.886,1
0.39525,36.315,-24.632,1
30.676,-17.597,21.669,0
46.94,-49.741,2.2961,0
-23.852,-38.537,-7.677,0
-21.279,6.192,-1.7092,1
-20.909,31.065,-41.096,1
45.942,-27.027,-48.289,0
-18.37,-21.233,-21.942,0
3.7164,36.146,-10.192,1
-28.042,36.905,-47.663,1
-33.791,-12.545,-38.936,0
-16.335,12.459,-38.547,1
12.655,26.383,2.9666,1
41.845,3.7796,-12.687,0
-8.985,-49.963,11.668,0
-46.77,-47.479,-22.615,0
-8.0799,47.725,18.228,1
35.675,4.2412,42.799,1
-40.438,27.945,-29.744,1
37.029,-9.6331,-4.2913,0
18.341,30.112,37.962,1
-25.47,-16.103,-42.491,0
-3.4039,-3.4962,22.417,1
29.115,2.0346,-7.7318,0
-24.498,31.259,-36.479,1
-8.405,45.503,-39.083,1
44.12,-45.593,45.822,0
-19.075,-31.225,1.4972,0
-49.424,-7.0861,-30.044,1
0.52084,2.0426,-47.377,0
0.71249,31.224,-28.048,1
-12.618,-48.168,-24.324,0
12.461,-19.683,35.853,0
28.757,-22.912,41.429,0
-23.419,-19.22,4.6714,0
-11.819,-36.235,49.577,0
-4.3569,24.007,20.801,1
-25.892,-17.173,27.775,1
32.265,24.561,-44.269,0
37.393,14.253,-37.865,0
13.547,-11.963,-36.029,0
38.429,-49.458,-11.379,0
16.996,-21.074,22.195,0
-6.299,-44.782,-18.911,0
-9.3781,-37.887,47.479,0
3.2225,4.9033,-4.1089,1
11.554,15.728,11.698,1
10.012,2.8638,-7.7795,0
-21.054,-31.619,-27.15,0
-42.8,5.5336,32.825,1
-37.646,-26.005,30.137,1
-2.7656,8.7748,8.0884,1
5.881,48.199,-13.676,1
-27.951,-11.27,2.025,1
-11.253,-26.121,-38.304,0
38.786,-1.3826,-46.36,0
19.619,14.704,-7.0012,1
-8.5539,-17.844,16.42,0
-26.166,19.935,35.917,1
45.04,6.0238,-36.277,0
-4.0807,13.823,-0.46058,1
7.1742,15.319,-38.382,0
13.23,-36.679,29.365,0
-21.359,22.541,5.3849,1
33.827,-42.994,-12.168,0
-33.104,-14.885,-22.723,0
2.0856,-22.703,23.93,0
43.011,-23.642,-43.544,0
19.822,-16.11,46.992,0
48.866,13.881,-18.264,0
-21.546,-35.174,4.1902,0
20.578,22.308,39.459,1
-26.239,-2.3817,-36.864,0
7.622,-41.551,-6.0061,0
25.186,5.9333,42.789,1
-30.332,-42.454,-44.3,0
15.461,9.8943,-33.239,0
-34.247,-43.904,-33.826,0
34.066,-7.4431,-37.248,0
37.743,-28.311,46.62,0
4.9228,-22.125,-16.135,0
22.219,16.038,17.616,1
2.2265,23.117,7.4545,1
33.573,20.557,11.278,1
-21.614,-8.6151,-18.235,0
36.203,3.0596,-14.077,0
16.63,38.421,30.167,1
-4.7191,28.226,1.3939,1
2.8285,31.107,21.59,1
37.992,-6.1387,9.693,0
-26.223,31.607,30.976,1
40.11,-25.936,20.03,0
-10.064,29.793,-37.414,1
-47.221,11.083,-4.558,1
-46.933,8.0591,-37.653,1
11.079,5.3728,47.01,1
-15.861,-14.593,24.989,1
-38.92,22.634,19.119,1
32.081,39.475,-32.17,1
29.532,43.198,0.55754,1
-25.705,29.746,1.5217,1
-49.49,6.1684,-21.518,1
27.537,-8.0933,32.432,0
-18.882,-35.221,-39.588,0
-16.164,34.794,21.151,1
-0.96118,-44.165,-12.833,0
-14.68,-30.939,-17.738,0
9.8996,-49.383,41.783,0
-18.057,48.069,-15.166,1
-22.062,10.634,3.8068,1
-47.593,27.587,5.1317,1
-3.3642,-29.072,39.949,0
35.047,18.001,-23.627,0
-39.351,-4.7865,-38.267,0
42.582,-23.261,-42.081,0
-43.381,17.167,-13.11,1
32.245,-41.766,-31.081,0
-48.373,18.041,34.712,1
22.239,-49.712,-34.169,0
-9.7376,41.493,40.004,1
-16.541,45.917,41.216,1
-11.307,-29.023,32.011,0
-48.614,1.809,19.85,1
-7.3531,14.672,7.6842,1
28.303,22.395,-40.445,0
28.444,16.06,47.518,1
36.793,10.15,5.6446,0
-27.266,-20.481,20.551,0
3.1515,-7.8769,-22.214,0
34.217,-28.665,-36.568,0
-33.689,-49.264,42.387,0
-48.328,27.181,-7.9497,1
14.408,31.977,24.043,1
-5.5795,-4.1203,-33.451,0
-9.0815,-1.5465,-6.0613,1
6.1953,35.2,-14.943,1
-36.31,7.4433,28.757,1
-30.688,-5.0621,43.634,1
-27.218,-6.9286,-2.6819,1
30.894,-23.971,-28.09,0
-10.406,45.953,-10.04,1
-5.6193,40.404,-23.135,1
29.205,-36.545,-24.216,0
-8.952,-45.561,-45.92,0
11.418,-45.783,-42.516,0
11.622,-7.1503,40.386,1
45.508,-32.818,12.973,0
-18.45,-5.9916,-24.519,0
-46.504,1.2536,46.393,1
34.433,27.495,-7.904,1
-20.566,15.312,42.219,1
-9.4064,-17.388,-8.6145,0
11.332,-3.2397,43.954,1
