-70.459,85.121,89.073,1
99.936,-41.346,-19.856,-1
54.046,-71.654,67.922,-1
-52.364,-57.836,76.698,-1
90.192,-83.432,-64.639,-1
13.896,10.537,-10.637,-1
-88.112,87.609,-86.226,1
16.439,-84.962,19.834,-1
11.4,-51.947,12.995,-1
-97.232,-85.616,80.681,1
-18.064,71.067,-92.097,1
-49.226,69.204,-71.013,1
75.332,-48.884,-70.698,-1
48.863,-99.668,11.281,-1
-49.884,9.6995,70.033,1
10.373,65.047,-78.752,1
62.469,35.163,-30.072,-1
28.278,-34.037,-9.7373,-1
10.393,-56.343,-43.397,-1
36.862,32.031,83.531,-1
-73.799,-82.024,-71.763,1
49.246,-15.858,78.503,-1
-90.156,-11.818,-40.436,1
-46.794,50.743,-29.718,1
-73.855,34.04,-94.924,1
59.192,7.8305,70.612,-1
18.021,56.323,50.055,-1
87.941,49.611,-3.843,-1
-77.387,-88.773,-61.167,1
59.832,29.591,61.217,-1
-84.251,30.144,24.841,1
35.372,-54.748,-66.138,-1
-63.115,-45.934,66.531,1
92.948,-72.626,-96.123,-1
-35.267,68.016,-4.907,1
-64.944,-35.13,67.995,1
59.285,-51.788,44.322,-1
74.228,87.714,75.422,-1
-87.8,-57.866,-85.939,1
84.694,-2.2231,-16.124,-1
54.44,11.609,29.751,-1
-23.354,-27.161,23.031,1
29.754,-1.3115,-6.7296,-1
-87.266,-76.964,-83.998,1
86.497,79.958,-87.132,-1
-79.15,-47.857,74.487,1
-51.658,40.665,46.485,1
-26.141,6.918,87.623,-1
-80.205,62.155,-15.58,1
-1.2379,-10.904,66.032,-1
-75.056,53.428,99.149,1
49.43,32.825,6.1921,-1
84.497,70.28,-60.603,-1
-72.847,32.923,-87.105,1
-60.64,9.0734,-87.084,1
-18.247,-93.081,70.106,-1
58.004,-81.969,-71.068,-1
8.0519,-10.919,-89.198,1
-63.758,-83.844,46.337,1
-44.605,46.419,19.601,1
-51.845,73.748,34.471,1
-2.2272,12.406,-15.947,1
-14.511,-17.737,-91.452,1
-52.515,91.309,7.8839,1
-7.9394,53.144,61.836,-1
53.658,31.753,-39.752,-1
91.826,-50.038,-83.768,-1
-79.827,58.065,-73.583,1
-40.308,-96.545,72.547,-1
12.899,2.6167,-75.806,1
70.312,-26.936,28.125,-1
-68.045,-76.772,-15.501,1
73.918,-60.678,-60.369,-1
-48.191,9.7757,9.6989,1
60.204,-11.572,69.818,-1
-92.28,-72.645,20.647,1
55.875,-68.407,86.863,-1
91.22,50.801,47.722,-1
59.042,-73.562,-7.9659,-1
-59.307,-90.261,33.458,1
-39.683,91.956,-82.554,1
-31.488,-19.271,-73.926,1
-73.588,98.257,-41.572,1
47.29,-8.8341,86.646,-1
-67.985,-70.367,98.083,-1
-68.887,85.204,87.958,1
12.998,27.654,49.96,-1
-81.096,14.322,-53.715,1
-84.119,-71.739,-1.2266,1
-30.212,71.425,88.619,1
76.707,2.3997,2.8304,-1
80.009,-90.725,85.672,-1
-96.183,-5.688,7.5667,1
-35.24,-36.983,7.8484,1
39.096,-77.424,75.316,-1
-72.08,6.1331,49.806,1
61.423,-2.2323,80.461,-1
-15.682,41.792,41.624,1
-75.218,-68.579,-43.921,1
68.794,57.117,-10.63,-1
-57.15,-81.094,-64.007,1
-88.683,18.399,-75.312,1
-72.183,26.173,47.726,1
-6.9373,-22.343,3.2352,-1
-83.36,37.989,89.44,1
38.063,82.738,-84.718,1
66.003,-85.414,48.619,-1
-33.592,-50.252,-62.466,1
65.356,65.703,75.111,-1
-34.565,44.188,-89.61,1
-26.062,-6.0072,42.07,1
1.0144,72.043,75.002,-1
54.02,10.703,-18.459,-1
33.16,-50.593,-18.833,-1
39.324,-75.405,15.892,-1
-6.1759,15.002,1.0655,1
77.396,65.568,57.367,-1
55.533,-63.701,-27.381,-1
98.996,-62.899,-99.231,-1
67.848,-36.109,-19.973,-1
33.995,42.646,15.489,-1
-37.363,0.33533,52.427,1
71.149,45.225,-55.344,-1
-75.179,-89.371,-28.658,1
34.169,-14.497,55.068,-1
-48.253,15.659,-80.404,1
-17.969,9.5951,31.887,1
21.682,67.756,93.584,-1
31.706,-27.263,-65.707,-1
72.672,61.474,89.481,-1
9.9838,-41.027,10.359,-1
92.002,97.75,27.463,-1
74.309,-42.756,16.373,-1
73.723,26.772,-40.208,-1
22.612,-40.991,71.835,-1
44.219,63.561,-3.915,-1
57.764,41.619,89.614,-1
-80.502,7.954,-10.056,1
-6.6687,41.531,49.218,-1
3.7448,76.718,-34.536,1
-48.165,-9.1041,-34.068,1
15.204,-61.271,25.189,-1
17.693,-63.323,45.52,-1
-30.963,40.425,10.081,1
4.9412,-58.954,-96.216,1
90.179,24.01,-49.665,-1
-64.349,33.707,-65.359,1
67.154,-64.958,-54.509,-1
-24.577,-2.2132,-61.202,1
66.197,-69.35,-35.729,-1
46.563,66.477,-8.9408,-1
-37.416,-17.281,-32.841,1
43.2,37.051,-34.971,-1
-40.746,35.146,-10.104,1
56.798,-88.246,-8.555,-1
-64.793,47.697,81.156,1
93.385,-40.778,93.815,-1
-41.35,-30.357,-80.99,1
74.872,-10.828,88.861,-1
97.161,59.536,-17.423,-1
-45.766,71.048,-51.614,1
84.532,70.032,-51.703,-1
21.643,79.382,34.546,-1
16.768,-48.556,48.299,-1
-29.135,65.96,12.972,1
-49.966,-68.248,76.279,-1
80.828,-91.028,18.7,-1
78.26,-69.988,26.15,-1
-12.48,57.28,26.24,1
-78.479,85.281,-85.604,1
-89.625,78.331,36.831,1
59.774,-22.817,-47.436,-1
41.813,40.099,31.996,-1
-13.468,-58.779,88.678,-1
4.2551,-29.062,-42.926,1
24.003,46.044,3.1329,-1
-48.007,-92.205,72.082,-1
-73.02,-96.64,74.89,1
31.349,-6.9055,-20.128,-1
85.439,-74.158,-40.564,-1
-90.782,7.7326,9.9866,1
86.755,32.115,-60.419,-1
-28.707,28.345,-90.06,1
-85.773,-17.005,23.326,1
87.783,52.476,44.141,-1
-84.269,67.476,80.562,1
-56.608,-24.083,-64.991,1
-48.323,-89.916,-84.394,1
49.348,-67.651,85.975,-1
-39.793,24.812,56.341,1
-71.755,69.022,45.723,1
21.525,26.347,18.795,-1
95.605,-74.233,-0.58067,-1
74.144,-83.717,-37.811,-1
18.541,90.572,86.626,-1
60.379,55.65,-82.212,-1
77.118,6.1004,28.481,-1
82.345,28.292,54.173,-1
-81.955,5.9693,65.475,1
17.868,9.6012,0.45259,-1
-62.376,-58.03,86.581,-1
-66.695,-93.035,73.582,-1
-70.908,-43.007,9.7816,1
75.637,-8.9434,44.998,-1
93.77,97.436,-64.604,-1
52.886,-76.822,-66.085,-1
-21.847,-23.584,55.835,-1
-78.371,19.5,-99.945,1
16.994,39.902,-1.013,-1
36.307,-19.589,56.558,-1
-79.032,-27.762,54.725,1
-3.0239,84.311,2.6027,1
-41.968,75.205,-82.414,1
-44.426,47.807,46.32,1
55.903,60.651,-23.156,-1
-52.934,-0.12359,-64.235,1
90.724,-62.245,47.166,-1
40.909,-99.953,-59.411,-1
21.631,-96.95,33.916,-1
-68.261,-60.301,62.217,1
11.846,7.0913,-50.629,1
62.626,24.332,-71.075,-1
-13.56,-4.2251,45.735,-1
-67.62,-20.364,50.319,1
29.107,24.541,-17.666,-1
6.5743,-98.89,75.674,-1
86.942,42.44,-16.202,-1
43.973,-13.448,77.643,-1
-61.605,97.628,-61.795,1
-82.578,89.357,-19.944,1
63.264,-53.518,66.953,-1
-98.171,0.67068,-76.804,1
31.543,65.388,29.609,-1
84.519,-23.825,80.191,-1
3.4928,-60.6,97.755,-1
71.378,-8.7552,76.939,-1
87.649,87.744,-53.04,-1
-65.435,55.923,-26.632,1
-90.203,-27.237,-25.408,1
72.321,-29.749,-89.094,-1
82.371,-92.972,-37.472,-1
69.074,43.524,11.913,-1
-41.686,8.0628,-51.011,1
-11.275,-59.981,53.553,-1
-94.535,22.42,-23.543,1
93.133,-95.931,87.389,-1
36.01,-31.088,27.321,-1
-74.612,-89.631,-19.433,1
-75.508,31.505,-2.3629,1
-33.365,-15.58,89.824,-1
32.125,-85.463,89.39,-1
90.071,-47.494,92.471,-1
-43.097,-45.867,93.615,-1
54.808,-93.913,62.561,-1
-32.885,-12.816,-56.921,1
17.582,-73.356,-14.501,-1
16.498,85.615,-73.609,1
8.9318,-68.502,41.479,-1
-55.713,23.518,51.522,1
92.65,35.527,15.22,-1
-54.85,-23.693,-50.371,1
-45.911,-84.725,-63.299,1
-33.279,-81.509,6.25,1
-77.471,-84.051,-95.835,1
-70.083,36.419,-99.768,1
43.337,-34.941,68.414,-1
72.611,-88.03,74.678,-1
-11.873,-8.0127,47.812,-1
88.936,-2.178,-5.3994,-1
-37.915,80.506,-43.743,1
-21.41,95.877,37.652,1
-92.949,-92.127,8.3189,1
-93.239,76.206,43.706,1
-86.552,78.646,-84.931,1
-63.737,53.955,-23.78,1
30.61,-10.388,27.676,-1
46.849,-90.181,84.91,-1
-28.691,39.91,73.518,1
-0.41422,-97.473,-98.964,1
2.2602,57.002,-5.2466,1
64.534,-11.312,-39.104,-1
18.599,-89.866,17.509,-1
-75.203,-60.13,-26.034,1
-87.143,-48.672,-21.853,1
-71.407,-7.8163,-74.603,1
-18.735,-21.854,-17.206,1
25.953,62.672,90.014,-1
40.245,-10.503,-19.894,-1
-80.621,-85.423,-73.014,1
21.016,24.597,91.553,-1
-76.626,-44.216,-63.759,1
75.017,-11.138,68.077,-1
82.708,91.366,-22.599,-1
69.58,-83.043,96.914,-1
-65.747,-7.404,-5.3101,1
-33.471,-34.382,-86.194,1
-31.636,73.335,22.905,1
-93.291,-55.617,-94.617,1
-7.4002,53.756,-87.183,1
12.959,44.633,14.136,-1
-93.7,62.297,-67.15,1
-37.938,-63.618,-78.966,1
85.904,-79.477,92.097,-1
60.559,68.706,57.312,-1
-3.4947,74.226,-72.733,1
-65.457,-68.394,92.413,-1
32.477,-97.685,16.097,-1
-69.681,-68.367,-71.338,1
95.354,-15.082,-14.782,-1
-15.59,51.177,-94.829,1
-91.32,-82.459,-77.016,1
-34.471,17.875,15.467,1
-91.159,39.287,-83.863,1
-45.521,-88.416,-26.625,1
-90.213,-62.68,76.954,1
-71.605,-62.955,-12.604,1
-61.107,-7.0158,-38.013,1
65.32,-63.268,-43.47,-1
-26.114,76.722,-1.8791,1
-41.181,-2.8307,74.248,1
-48.716,-9.6697,-46.849,1
-48.046,-45.6,-54.721,1
-65.429,61.141,-53.416,1
-73.066,-29.593,-74.928,1
-77.679,95.887,45.121,1
-86.524,-17.56,-55.489,1
21.358,55.749,-23.687,1
45.762,11.911,-87.541,1
-73.954,57.754,60.61,1
